@RELATION audience.n


@ATTRIBUTE senses {00000, 00001, 10000, 01000, 00010, 00100}
@ATTRIBUTE #advertisers{0,1}
@ATTRIBUTE #understand{0,1}
@ATTRIBUTE #ian{0,1}
@ATTRIBUTE #captive{0,1}
@ATTRIBUTE #entertain{0,1}
@ATTRIBUTE #compete{0,1}
@ATTRIBUTE #quixote{0,1}
@ATTRIBUTE #spellbound{0,1}
@ATTRIBUTE #materials{0,1}
@ATTRIBUTE #declared{0,1}
@ATTRIBUTE #sympathy{0,1}
@ATTRIBUTE #theorists{0,1}
@ATTRIBUTE #dionne{0,1}
@ATTRIBUTE #slack{0,1}
@ATTRIBUTE #composed{0,1}
@ATTRIBUTE #asked{0,1}
@ATTRIBUTE #laugh{0,1}
@ATTRIBUTE #adequate{0,1}
@ATTRIBUTE #effects{0,1}
@ATTRIBUTE #wide{0,1}
@ATTRIBUTE #sleep{0,1}
@ATTRIBUTE #overwhelm{0,1}
@ATTRIBUTE #shows{0,1}
@ATTRIBUTE #unholy{0,1}
@ATTRIBUTE #toll{0,1}
@ATTRIBUTE #content{0,1}
@ATTRIBUTE #urged{0,1}
@ATTRIBUTE #entertaining{0,1}
@ATTRIBUTE #fed{0,1}
@ATTRIBUTE #neglected{0,1}
@ATTRIBUTE #devotees{0,1}
@ATTRIBUTE #conflict{0,1}
@ATTRIBUTE #examples{0,1}
@ATTRIBUTE #assaulting{0,1}
@ATTRIBUTE #insignificant{0,1}
@ATTRIBUTE #queen{0,1}
@ATTRIBUTE #differences{0,1}
@ATTRIBUTE #consider{0,1}
@ATTRIBUTE #debate{0,1}
@ATTRIBUTE #fur{0,1}
@ATTRIBUTE #member{0,1}
@ATTRIBUTE #monkeys{0,1}
@ATTRIBUTE #licensing{0,1}
@ATTRIBUTE #sits{0,1}
@ATTRIBUTE #bertrand{0,1}
@ATTRIBUTE #deeper{0,1}
@ATTRIBUTE #arouse{0,1}
@ATTRIBUTE #satisfies{0,1}
@ATTRIBUTE #beams{0,1}
@ATTRIBUTE #wealthy{0,1}
@ATTRIBUTE #exists{0,1}
@ATTRIBUTE #invited{0,1}
@ATTRIBUTE #tastes{0,1}
@ATTRIBUTE #studio{0,1}
@ATTRIBUTE #lecture{0,1}
@ATTRIBUTE #raises{0,1}
@ATTRIBUTE #inborn{0,1}
@ATTRIBUTE #sports{0,1}
@ATTRIBUTE #perform{0,1}
@ATTRIBUTE #impossible{0,1}
@ATTRIBUTE #aged{0,1}
@ATTRIBUTE #backs{0,1}
@ATTRIBUTE #deal{0,1}
@ATTRIBUTE #understood{0,1}
@ATTRIBUTE #future{0,1}
@ATTRIBUTE #affectionate{0,1}
@ATTRIBUTE #capture{0,1}
@ATTRIBUTE #paying{0,1}
@ATTRIBUTE #recognised{0,1}
@ATTRIBUTE #alternative{0,1}
@ATTRIBUTE #japanese{0,1}
@ATTRIBUTE #reduce{0,1}
@ATTRIBUTE #insulting{0,1}
@ATTRIBUTE #contemporary{0,1}
@ATTRIBUTE #receptive{0,1}
@ATTRIBUTE #whom{0,1}
@ATTRIBUTE #foreign{0,1}
@ATTRIBUTE #devoted{0,1}
@ATTRIBUTE #immediately{0,1}
@ATTRIBUTE #applauded{0,1}
@ATTRIBUTE #understanding{0,1}
@ATTRIBUTE #bocca{0,1}
@ATTRIBUTE #generous{0,1}
@ATTRIBUTE #performers{0,1}
@ATTRIBUTE #monitors{0,1}
@ATTRIBUTE #hoping{0,1}
@ATTRIBUTE #mesmerised{0,1}
@ATTRIBUTE #vast{0,1}
@ATTRIBUTE #everincreasing{0,1}
@ATTRIBUTE #uniquely{0,1}
@ATTRIBUTE #attention{0,1}
@ATTRIBUTE #members{0,1}
@ATTRIBUTE #dull{0,1}
@ATTRIBUTE #gliniecki{0,1}
@ATTRIBUTE #stili{0,1}
@ATTRIBUTE #responded{0,1}
@ATTRIBUTE #mackay{0,1}
@ATTRIBUTE #reaches{0,1}
@ATTRIBUTE #andy{0,1}
@ATTRIBUTE #rai{0,1}
@ATTRIBUTE #wider{0,1}
@ATTRIBUTE #advantage{0,1}
@ATTRIBUTE #parisian{0,1}
@ATTRIBUTE #thoroughly{0,1}
@ATTRIBUTE #manages{0,1}
@ATTRIBUTE #involvement{0,1}
@ATTRIBUTE #architects{0,1}
@ATTRIBUTE #aggregate{0,1}
@ATTRIBUTE #ballets{0,1}
@ATTRIBUTE #rights{0,1}
@ATTRIBUTE #hundred{0,1}
@ATTRIBUTE #excite{0,1}
@ATTRIBUTE #mckellen{0,1}
@ATTRIBUTE #technical{0,1}
@ATTRIBUTE #addressed{0,1}
@ATTRIBUTE #sufficient{0,1}
@ATTRIBUTE #dispersing{0,1}
@ATTRIBUTE #watching{0,1}
@ATTRIBUTE #respond{0,1}
@ATTRIBUTE #expectations{0,1}
@ATTRIBUTE #anybody{0,1}
@ATTRIBUTE #highbrow{0,1}
@ATTRIBUTE #assault{0,1}
@ATTRIBUTE #lectured{0,1}
@ATTRIBUTE #ring{0,1}
@ATTRIBUTE #volleyball{0,1}
@ATTRIBUTE #commitment{0,1}
@ATTRIBUTE #channels{0,1}
@ATTRIBUTE #huge{0,1}
@ATTRIBUTE #nor{0,1}
@ATTRIBUTE #displayed{0,1}
@ATTRIBUTE #announced{0,1}
@ATTRIBUTE #silence{0,1}
@ATTRIBUTE #shrink{0,1}
@ATTRIBUTE #viewpoint{0,1}
@ATTRIBUTE #holds{0,1}
@ATTRIBUTE #suitably{0,1}
@ATTRIBUTE #varied{0,1}
@ATTRIBUTE #newspaper{0,1}
@ATTRIBUTE #scots{0,1}
@ATTRIBUTE #commenting{0,1}
@ATTRIBUTE #influence{0,1}
@ATTRIBUTE #settles{0,1}
@ATTRIBUTE #fortunate{0,1}
@ATTRIBUTE #closer{0,1}
@ATTRIBUTE #roused{0,1}
@ATTRIBUTE #heard{0,1}
@ATTRIBUTE #engage{0,1}
@ATTRIBUTE #opera{0,1}
@ATTRIBUTE #listen{0,1}
@ATTRIBUTE #helpless{0,1}
@ATTRIBUTE #cuts{0,1}
@ATTRIBUTE #entertained{0,1}
@ATTRIBUTE #consults{0,1}
@ATTRIBUTE #held{0,1}
@ATTRIBUTE #realise{0,1}
@ATTRIBUTE #gallery{0,1}
@ATTRIBUTE #paraded{0,1}
@ATTRIBUTE #remind{0,1}
@ATTRIBUTE #fourth{0,1}
@ATTRIBUTE #radio{0,1}
@ATTRIBUTE #laughter{0,1}
@ATTRIBUTE #qualified{0,1}
@ATTRIBUTE #recognise{0,1}
@ATTRIBUTE #italian{0,1}
@ATTRIBUTE #wish{0,1}
@ATTRIBUTE #recognition{0,1}
@ATTRIBUTE #monday{0,1}
@ATTRIBUTE #connected{0,1}
@ATTRIBUTE #eight{0,1}
@ATTRIBUTE #mass{0,1}
@ATTRIBUTE #warns{0,1}
@ATTRIBUTE #gentle{0,1}
@ATTRIBUTE #longer{0,1}
@ATTRIBUTE #marina{0,1}
@ATTRIBUTE #everywhere{0,1}
@ATTRIBUTE #loyal{0,1}
@ATTRIBUTE #expressed{0,1}
@ATTRIBUTE #kinds{0,1}
@ATTRIBUTE #intellectual{0,1}
@ATTRIBUTE #targeted{0,1}
@ATTRIBUTE #arrangement{0,1}
@ATTRIBUTE #flood{0,1}
@ATTRIBUTE #bordeaux{0,1}
@ATTRIBUTE #restless{0,1}
@ATTRIBUTE #mere{0,1}
@ATTRIBUTE #polish{0,1}
@ATTRIBUTE #demands{0,1}
@ATTRIBUTE #decorative{0,1}
@ATTRIBUTE #crown{0,1}
@ATTRIBUTE #beauty{0,1}
@ATTRIBUTE #affect{0,1}
@ATTRIBUTE #nescafe{0,1}
@ATTRIBUTE #japan{0,1}
@ATTRIBUTE #temporarily{0,1}
@ATTRIBUTE #accessible{0,1}
@ATTRIBUTE #stuck{0,1}
@ATTRIBUTE #various{0,1}
@ATTRIBUTE #boycott{0,1}
@ATTRIBUTE #gives{0,1}
@ATTRIBUTE #scottish{0,1}
@ATTRIBUTE #know{0,1}
@ATTRIBUTE #tetley{0,1}
@ATTRIBUTE #vitally{0,1}
@ATTRIBUTE #entrances{0,1}
@ATTRIBUTE #anxious{0,1}
@ATTRIBUTE #football{0,1}
@ATTRIBUTE #blue{0,1}
@ATTRIBUTE #cinema{0,1}
@ATTRIBUTE #hostile{0,1}
@ATTRIBUTE #target{0,1}
@ATTRIBUTE #suited{0,1}
@ATTRIBUTE #facing{0,1}
@ATTRIBUTE #remained{0,1}
@ATTRIBUTE #plaudits{0,1}
@ATTRIBUTE #formula{0,1}

@DATA
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
00000, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
